# go_id	kind	status	crystal_refs	notes
lib/proto/security.go::const::SecurityMixedContentTypeNone	const	missing		heuristic-filter
lib/proto/security.go::const::SecurityMixedContentTypeOptionallyBlockable	const	missing		heuristic-filter
lib/proto/security.go::const::SecuritySafetyTipStatusBadReputation	const	missing		heuristic-filter
lib/proto/security.go::const::SecuritySafetyTipStatusLookalike	const	missing		heuristic-filter
lib/proto/security.go::const::SecuritySecurityStateInfo	const	missing		heuristic-filter
lib/proto/security.go::const::SecuritySecurityStateInsecure	const	missing		heuristic-filter
lib/proto/security.go::const::SecuritySecurityStateInsecureBroken	const	missing		heuristic-filter
lib/proto/security.go::const::SecuritySecurityStateNeutral	const	missing		heuristic-filter
lib/proto/security.go::const::SecuritySecurityStateSecure	const	missing		heuristic-filter
lib/proto/security.go::const::SecuritySecurityStateUnknown	const	missing		heuristic-filter
lib/proto/security.go::struct::SecurityCertificateError	struct	missing		heuristic-filter
lib/proto/security.go::struct::SecurityCertificateSecurityState	struct	missing		heuristic-filter
lib/proto/security.go::struct::SecurityDisable	struct	missing		heuristic-filter
lib/proto/security.go::struct::SecurityEnable	struct	missing		heuristic-filter
lib/proto/security.go::struct::SecurityHandleCertificateError	struct	missing		heuristic-filter
lib/proto/security.go::struct::SecurityInsecureContentStatus	struct	missing		heuristic-filter
lib/proto/security.go::struct::SecuritySafetyTipInfo	struct	missing		heuristic-filter
lib/proto/security.go::struct::SecuritySecurityStateChanged	struct	missing		heuristic-filter
lib/proto/security.go::struct::SecuritySecurityStateExplanation	struct	missing		heuristic-filter
lib/proto/security.go::struct::SecuritySetIgnoreCertificateErrors	struct	missing		heuristic-filter
lib/proto/security.go::struct::SecuritySetOverrideCertificateErrors	struct	missing		heuristic-filter
lib/proto/security.go::struct::SecurityVisibleSecurityState	struct	missing		heuristic-filter
lib/proto/security.go::struct::SecurityVisibleSecurityStateChanged	struct	missing		heuristic-filter
lib/proto/security.go::type::SecurityCertificateErrorAction	type	missing		heuristic-filter
lib/proto/security.go::type::SecurityCertificateID	type	missing		heuristic-filter
lib/proto/security.go::type::SecurityMixedContentType	type	missing		heuristic-filter
lib/proto/security.go::type::SecuritySafetyTipStatus	type	missing		heuristic-filter
lib/proto/security.go::type::SecuritySecurityState	type	missing		heuristic-filter
lib/proto/service_worker.go::const::ServiceWorkerServiceWorkerVersionRunningStatusRunning	const	missing		heuristic-filter
lib/proto/service_worker.go::const::ServiceWorkerServiceWorkerVersionRunningStatusStarting	const	missing		heuristic-filter
lib/proto/service_worker.go::const::ServiceWorkerServiceWorkerVersionRunningStatusStopped	const	missing		heuristic-filter
lib/proto/service_worker.go::const::ServiceWorkerServiceWorkerVersionRunningStatusStopping	const	missing		heuristic-filter
lib/proto/service_worker.go::const::ServiceWorkerServiceWorkerVersionStatusActivated	const	missing		heuristic-filter
lib/proto/service_worker.go::const::ServiceWorkerServiceWorkerVersionStatusActivating	const	missing		heuristic-filter
lib/proto/service_worker.go::const::ServiceWorkerServiceWorkerVersionStatusInstalled	const	missing		heuristic-filter
lib/proto/service_worker.go::const::ServiceWorkerServiceWorkerVersionStatusInstalling	const	missing		heuristic-filter
lib/proto/service_worker.go::const::ServiceWorkerServiceWorkerVersionStatusNew	const	missing		heuristic-filter
lib/proto/service_worker.go::const::ServiceWorkerServiceWorkerVersionStatusRedundant	const	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerDeliverPushMessage	struct	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerDisable	struct	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerDispatchPeriodicSyncEvent	struct	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerDispatchSyncEvent	struct	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerEnable	struct	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerInspectWorker	struct	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerServiceWorkerErrorMessage	struct	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerServiceWorkerRegistration	struct	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerServiceWorkerVersion	struct	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerSetForceUpdateOnPageLoad	struct	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerSkipWaiting	struct	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerStartWorker	struct	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerStopAllWorkers	struct	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerStopWorker	struct	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerUnregister	struct	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerUpdateRegistration	struct	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerWorkerErrorReported	struct	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerWorkerRegistrationUpdated	struct	missing		heuristic-filter
lib/proto/service_worker.go::struct::ServiceWorkerWorkerVersionUpdated	struct	missing		heuristic-filter
lib/proto/service_worker.go::type::ServiceWorkerRegistrationID	type	missing		heuristic-filter
lib/proto/service_worker.go::type::ServiceWorkerServiceWorkerVersionRunningStatus	type	missing		heuristic-filter
lib/proto/service_worker.go::type::ServiceWorkerServiceWorkerVersionStatus	type	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingAggregatableResultDeduplicated	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingAggregatableResultExcessiveAttributions	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingAggregatableResultExcessiveReportingOrigins	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingAggregatableResultExcessiveReports	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingAggregatableResultInsufficientBudget	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingAggregatableResultInternalError	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingAggregatableResultNoCapacityForAttributionDestination	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingAggregatableResultNoHistograms	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingAggregatableResultNoMatchingSourceFilterData	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingAggregatableResultNoMatchingSources	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingAggregatableResultNotRegistered	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingAggregatableResultProhibitedByBrowserPolicy	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingAggregatableResultReportWindowPassed	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingAggregatableResultSuccess	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultDeduplicated	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultExcessiveAttributions	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultExcessiveReportingOrigins	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultExcessiveReports	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultFalselyAttributedSource	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultInternalError	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultNeverAttributedSource	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultNoCapacityForAttributionDestination	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultNoMatchingConfigurations	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultNoMatchingSourceFilterData	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultNoMatchingSources	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultNoMatchingTriggerData	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultNotRegistered	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultPriorityTooLow	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultProhibitedByBrowserPolicy	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultReportWindowNotStarted	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultReportWindowPassed	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultSuccess	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingEventLevelResultSuccessDroppedLowerPriority	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingSourceRegistrationResultDestinationBothLimitsReached	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingSourceRegistrationResultDestinationGlobalLimitReached	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingSourceRegistrationResultDestinationPerDayReportingLimitReached	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingSourceRegistrationResultDestinationReportingLimitReached	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingSourceRegistrationResultExceedsMaxChannelCapacity	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingSourceRegistrationResultExceedsMaxTriggerStateCardinality	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingSourceRegistrationResultExcessiveReportingOrigins	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingSourceRegistrationResultInsufficientSourceCapacity	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingSourceRegistrationResultInsufficientUniqueDestinationCapacity	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingSourceRegistrationResultInternalError	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingSourceRegistrationResultProhibitedByBrowserPolicy	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingSourceRegistrationResultReportingOriginsPerSiteLimitReached	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingSourceRegistrationResultSuccess	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingSourceRegistrationResultSuccessNoised	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingSourceRegistrationTimeConfigExclude	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingSourceRegistrationTimeConfigInclude	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingSourceTypeEvent	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingSourceTypeNavigation	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingTriggerDataMatchingExact	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageAttributionReportingTriggerDataMatchingModulus	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageInterestGroupAccessTypeAdditionalBid	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageInterestGroupAccessTypeAdditionalBidWin	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageInterestGroupAccessTypeBid	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageInterestGroupAccessTypeClear	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageInterestGroupAccessTypeJoin	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageInterestGroupAccessTypeLeave	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageInterestGroupAccessTypeLoaded	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageInterestGroupAccessTypeTopLevelAdditionalBid	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageInterestGroupAccessTypeTopLevelBid	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageInterestGroupAccessTypeUpdate	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageInterestGroupAccessTypeWin	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageInterestGroupAuctionEventTypeConfigResolved	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageInterestGroupAuctionEventTypeStarted	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageInterestGroupAuctionFetchTypeBidderJs	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageInterestGroupAuctionFetchTypeBidderTrustedSignals	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageInterestGroupAuctionFetchTypeBidderWasm	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageInterestGroupAuctionFetchTypeSellerJs	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageInterestGroupAuctionFetchTypeSellerTrustedSignals	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeDocumentAddModule	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeDocumentAppend	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeDocumentClear	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeDocumentDelete	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeDocumentGet	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeDocumentRun	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeDocumentSelectURL	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeDocumentSet	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeHeaderAppend	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeHeaderClear	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeHeaderDelete	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeHeaderSet	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeWorkletAppend	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeWorkletClear	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeWorkletDelete	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeWorkletEntries	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeWorkletGet	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeWorkletKeys	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeWorkletLength	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeWorkletRemainingBudget	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageSharedStorageAccessTypeWorkletSet	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageStorageBucketsDurabilityRelaxed	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageStorageBucketsDurabilityStrict	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageStorageTypeAll	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageStorageTypeAppcache	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageStorageTypeCacheStorage	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageStorageTypeCookies	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageStorageTypeFileSystems	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageStorageTypeIndexeddb	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageStorageTypeInterestGroups	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageStorageTypeLocalStorage	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageStorageTypeOther	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageStorageTypeServiceWorkers	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageStorageTypeShaderCache	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageStorageTypeSharedStorage	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageStorageTypeStorageBuckets	const	missing		heuristic-filter
lib/proto/storage.go::const::StorageStorageTypeWebsql	const	missing		heuristic-filter
lib/proto/storage.go::struct::StorageAttributionReportingAggregatableDedupKey	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageAttributionReportingAggregatableTriggerData	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageAttributionReportingAggregatableValueDictEntry	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageAttributionReportingAggregatableValueEntry	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageAttributionReportingAggregationKeysEntry	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageAttributionReportingEventReportWindows	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageAttributionReportingEventTriggerData	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageAttributionReportingFilterConfig	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageAttributionReportingFilterDataEntry	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageAttributionReportingFilterPair	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageAttributionReportingSourceRegistered	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageAttributionReportingSourceRegistration	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageAttributionReportingTriggerRegistered	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageAttributionReportingTriggerRegistration	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageAttributionReportingTriggerSpec	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageCacheStorageContentUpdated	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageCacheStorageListUpdated	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageClearCookies	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageClearDataForOrigin	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageClearDataForStorageKey	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageClearSharedStorageEntries	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageClearTrustTokens	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageClearTrustTokensResult	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageDeleteSharedStorageEntry	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageDeleteStorageBucket	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageGetCookies	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageGetCookiesResult	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageGetInterestGroupDetails	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageGetInterestGroupDetailsResult	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageGetRelatedWebsiteSets	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageGetRelatedWebsiteSetsResult	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageGetSharedStorageEntries	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageGetSharedStorageEntriesResult	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageGetSharedStorageMetadata	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageGetSharedStorageMetadataResult	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageGetStorageKeyForFrame	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageGetStorageKeyForFrameResult	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageGetTrustTokens	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageGetTrustTokensResult	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageGetUsageAndQuota	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageGetUsageAndQuotaResult	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageIndexedDBContentUpdated	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageIndexedDBListUpdated	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageInterestGroupAccessed	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageInterestGroupAuctionEventOccurred	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageInterestGroupAuctionNetworkRequestCreated	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageOverrideQuotaForOrigin	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageRelatedWebsiteSet	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageResetSharedStorageBudget	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageRunBounceTrackingMitigations	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageRunBounceTrackingMitigationsResult	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageSendPendingAttributionReports	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageSendPendingAttributionReportsResult	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageSetAttributionReportingLocalTestingMode	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageSetAttributionReportingTracking	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageSetCookies	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageSetInterestGroupAuctionTracking	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageSetInterestGroupTracking	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageSetSharedStorageEntry	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageSetSharedStorageTracking	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageSetStorageBucketTracking	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageSharedStorageAccessParams	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageSharedStorageAccessed	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageSharedStorageEntry	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageSharedStorageMetadata	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageSharedStorageReportingMetadata	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageSharedStorageURLWithMetadata	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageStorageBucket	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageStorageBucketCreatedOrUpdated	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageStorageBucketDeleted	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageStorageBucketInfo	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageTrackCacheStorageForOrigin	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageTrackCacheStorageForStorageKey	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageTrackIndexedDBForOrigin	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageTrackIndexedDBForStorageKey	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageTrustTokens	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageUntrackCacheStorageForOrigin	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageUntrackCacheStorageForStorageKey	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageUntrackIndexedDBForOrigin	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageUntrackIndexedDBForStorageKey	struct	missing		heuristic-filter
lib/proto/storage.go::struct::StorageUsageForType	struct	missing		heuristic-filter
lib/proto/storage.go::type::StorageAttributionReportingAggregatableResult	type	missing		heuristic-filter
lib/proto/storage.go::type::StorageAttributionReportingEventLevelResult	type	missing		heuristic-filter
lib/proto/storage.go::type::StorageAttributionReportingSourceRegistrationResult	type	missing		heuristic-filter
lib/proto/storage.go::type::StorageAttributionReportingSourceRegistrationTimeConfig	type	missing		heuristic-filter
lib/proto/storage.go::type::StorageAttributionReportingSourceType	type	missing		heuristic-filter
lib/proto/storage.go::type::StorageAttributionReportingTriggerDataMatching	type	missing		heuristic-filter
lib/proto/storage.go::type::StorageInterestGroupAccessType	type	missing		heuristic-filter
lib/proto/storage.go::type::StorageInterestGroupAuctionEventType	type	missing		heuristic-filter
lib/proto/storage.go::type::StorageInterestGroupAuctionFetchType	type	missing		heuristic-filter
lib/proto/storage.go::type::StorageInterestGroupAuctionID	type	missing		heuristic-filter
lib/proto/storage.go::type::StorageSerializedStorageKey	type	missing		heuristic-filter
lib/proto/storage.go::type::StorageSharedStorageAccessType	type	missing		heuristic-filter
lib/proto/storage.go::type::StorageSignedInt64AsBase10	type	missing		heuristic-filter
lib/proto/storage.go::type::StorageStorageBucketsDurability	type	missing		heuristic-filter
lib/proto/storage.go::type::StorageStorageType	type	missing		heuristic-filter
lib/proto/storage.go::type::StorageUnsignedInt128AsBase16	type	missing		heuristic-filter
lib/proto/storage.go::type::StorageUnsignedInt64AsBase10	type	missing		heuristic-filter
lib/proto/system_info.go::const::SystemInfoImageTypeJpeg	const	missing		heuristic-filter
lib/proto/system_info.go::const::SystemInfoImageTypeUnknown	const	missing		heuristic-filter
lib/proto/system_info.go::const::SystemInfoImageTypeWebp	const	missing		heuristic-filter
lib/proto/system_info.go::const::SystemInfoSubsamplingFormatYuv420	const	missing		heuristic-filter
lib/proto/system_info.go::const::SystemInfoSubsamplingFormatYuv422	const	missing		heuristic-filter
lib/proto/system_info.go::const::SystemInfoSubsamplingFormatYuv444	const	missing		heuristic-filter
lib/proto/system_info.go::struct::SystemInfoGPUDevice	struct	missing		heuristic-filter
lib/proto/system_info.go::struct::SystemInfoGPUInfo	struct	missing		heuristic-filter
lib/proto/system_info.go::struct::SystemInfoGetFeatureState	struct	missing		heuristic-filter
lib/proto/system_info.go::struct::SystemInfoGetFeatureStateResult	struct	missing		heuristic-filter
lib/proto/system_info.go::struct::SystemInfoGetInfo	struct	missing		heuristic-filter
lib/proto/system_info.go::struct::SystemInfoGetInfoResult	struct	missing		heuristic-filter
lib/proto/system_info.go::struct::SystemInfoGetProcessInfo	struct	missing		heuristic-filter
lib/proto/system_info.go::struct::SystemInfoGetProcessInfoResult	struct	missing		heuristic-filter
lib/proto/system_info.go::struct::SystemInfoImageDecodeAcceleratorCapability	struct	missing		heuristic-filter
lib/proto/system_info.go::struct::SystemInfoProcessInfo	struct	missing		heuristic-filter
lib/proto/system_info.go::struct::SystemInfoSize	struct	missing		heuristic-filter
lib/proto/system_info.go::struct::SystemInfoVideoDecodeAcceleratorCapability	struct	missing		heuristic-filter
lib/proto/system_info.go::struct::SystemInfoVideoEncodeAcceleratorCapability	struct	missing		heuristic-filter
lib/proto/system_info.go::type::SystemInfoImageType	type	missing		heuristic-filter
lib/proto/system_info.go::type::SystemInfoSubsamplingFormat	type	missing		heuristic-filter
lib/proto/target.go::const::TargetTargetInfoTypeBackgroundPage	const	missing		heuristic-filter
lib/proto/target.go::const::TargetTargetInfoTypeBrowser	const	missing		heuristic-filter
lib/proto/target.go::const::TargetTargetInfoTypeOther	const	missing		heuristic-filter
lib/proto/target.go::const::TargetTargetInfoTypePage	const	missing		heuristic-filter
lib/proto/target.go::const::TargetTargetInfoTypeServiceWorker	const	missing		heuristic-filter
lib/proto/target.go::const::TargetTargetInfoTypeSharedWorker	const	missing		heuristic-filter
lib/proto/target.go::struct::TargetActivateTarget	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetAttachToBrowserTarget	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetAttachToBrowserTargetResult	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetAttachToTarget	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetAttachToTargetResult	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetAttachedToTarget	struct	missing		heuristic-filter
lib/proto/target.go::struct::TargetAutoAttachRelated	struct	missing		heuristic-filter
