# go_id	kind	status	crystal_refs	notes
lib/proto/network.go::method::NetworkReportingAPIReportAdded.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkReportingAPIReportUpdated.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkRequestIntercepted.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkRequestServedFromCache.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkRequestWillBeSent.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkRequestWillBeSentExtraInfo.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkResourceChangedPriority.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkResponseReceived.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkResponseReceivedEarlyHints.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkResponseReceivedExtraInfo.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkSearchInResponseBody.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkSearchInResponseBody.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetAcceptedEncodings.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetAcceptedEncodings.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetAttachDebugStack.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetAttachDebugStack.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetBlockedURLs.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetBlockedURLs.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetBypassServiceWorker.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetBypassServiceWorker.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetCacheDisabled.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetCacheDisabled.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetCookie.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetCookie.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetCookies.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetCookies.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetExtraHTTPHeaders.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetExtraHTTPHeaders.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetRequestInterception.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetRequestInterception.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetUserAgentOverride.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkSetUserAgentOverride.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkSignedExchangeReceived.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkStreamResourceContent.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkStreamResourceContent.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkSubresourceWebBundleInnerResponseError.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkSubresourceWebBundleInnerResponseParsed.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkSubresourceWebBundleMetadataError.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkSubresourceWebBundleMetadataReceived.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkTakeResponseBodyForInterceptionAsStream.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkTakeResponseBodyForInterceptionAsStream.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkTrustTokenOperationDone.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkWebSocketClosed.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkWebSocketCreated.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkWebSocketFrameError.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkWebSocketFrameReceived.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkWebSocketFrameSent.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkWebSocketHandshakeResponseReceived.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkWebSocketWillSendHandshakeRequest.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkWebTransportClosed.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkWebTransportConnectionEstablished.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkWebTransportCreated.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::struct::NetworkAssociatedCookie	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkAuthChallenge	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkAuthChallengeResponse	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkBlockedSetCookieWithReason	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkCachedResource	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkCanClearBrowserCache	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkCanClearBrowserCacheResult	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkCanClearBrowserCookies	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkCanClearBrowserCookiesResult	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkCanEmulateNetworkConditions	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkCanEmulateNetworkConditionsResult	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkClearAcceptedEncodingsOverride	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkClearBrowserCache	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkClearBrowserCookies	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkClientSecurityState	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkConnectTiming	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkContentSecurityPolicyStatus	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkContinueInterceptedRequest	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkCookie	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkCookieParam	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkCookiePartitionKey	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkCorsErrorStatus	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkCrossOriginEmbedderPolicyStatus	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkCrossOriginOpenerPolicyStatus	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkDataReceived	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkDeleteCookies	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkDisable	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkEmulateNetworkConditions	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkEnable	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkEnableReportingAPI	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkEventSourceMessageReceived	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkExemptedSetCookieWithReason	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkGetAllCookies	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkGetAllCookiesResult	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkGetCertificate	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkGetCertificateResult	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkGetCookies	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkGetCookiesResult	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkGetRequestPostData	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkGetRequestPostDataResult	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkGetResponseBody	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkGetResponseBodyForInterception	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkGetResponseBodyForInterceptionResult	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkGetResponseBodyResult	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkGetSecurityIsolationStatus	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkGetSecurityIsolationStatusResult	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkInitiator	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkLoadNetworkResource	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkLoadNetworkResourceOptions	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkLoadNetworkResourcePageResult	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkLoadNetworkResourceResult	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkLoadingFailed	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkLoadingFinished	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkPolicyUpdated	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkPostDataEntry	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkReplayXHR	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkReportingAPIEndpoint	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkReportingAPIEndpointsChangedForOrigin	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkReportingAPIReport	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkReportingAPIReportAdded	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkReportingAPIReportUpdated	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkRequest	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkRequestIntercepted	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkRequestPattern	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkRequestServedFromCache	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkRequestWillBeSent	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkRequestWillBeSentExtraInfo	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkResourceChangedPriority	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkResourceTiming	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkResponse	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkResponseReceived	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkResponseReceivedEarlyHints	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkResponseReceivedExtraInfo	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSearchInResponseBody	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSearchInResponseBodyResult	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSecurityDetails	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSecurityIsolationStatus	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkServiceWorkerRouterInfo	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSetAcceptedEncodings	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSetAttachDebugStack	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSetBlockedURLs	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSetBypassServiceWorker	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSetCacheDisabled	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSetCookie	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSetCookieResult	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSetCookies	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSetExtraHTTPHeaders	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSetRequestInterception	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSetUserAgentOverride	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSignedCertificateTimestamp	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSignedExchangeError	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSignedExchangeHeader	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSignedExchangeInfo	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSignedExchangeReceived	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSignedExchangeSignature	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkStreamResourceContent	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkStreamResourceContentResult	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSubresourceWebBundleInnerResponseError	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSubresourceWebBundleInnerResponseParsed	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSubresourceWebBundleMetadataError	struct	missing		auto-generated
lib/proto/network.go::struct::NetworkSubresourceWebBundleMetadataReceived	struct	missing		auto-generated
